Book,Hadith Number,Narrator Present (Yes/No),Narrator Value,Authenticated Extraction,Extraction Method,Verification Status,Reason if Narrator missing/mismatch,Arabic Present (Yes/No),Translation Present (Yes/No),Reference Present (Yes/No),Grade Present (Yes/No),Source Provider,Book Slug
Sunan Abu Dawood,131,Yes,Ar-Rubayyi' daughter of Mu'awwidh ibn Afra,Ar-Rubayyi' daughter of Mu'awwidh ibn Afra,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,132,Yes,Talhah ibn Musarrif,Talhah ibn Musarrif,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,133,Yes,Abdullah ibn Abbas,Abdullah ibn Abbas,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,134,Yes,AbuUmamah,AbuUmamah,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,135,Yes,Abdullah ibn Amr ibn al-'As,Abdullah ibn Amr ibn al-'As,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,136,Yes,AbuHurayrah,AbuHurayrah,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,137,Yes,‘Ata’ b. Yasar quoting Ibn ‘Abbas,‘Ata’ b. Yasar quoting Ibn ‘Abbas,en:x_said_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,138,Yes,‘Ata’ b. Yasar quoting Ibn. ‘Abbas,‘Ata’ b. Yasar quoting Ibn. ‘Abbas,en:x_said_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,139,Yes,Grandfather of Talhah,Grandfather of Talhah,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,140,Yes,Abu Hurairah,Abu Hurairah,en:x_reported_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,141,Yes,Abdullah ibn Abbas,Abdullah ibn Abbas,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,142,Yes,Laqit ibn Sabirah,Laqit ibn Sabirah,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,143,Yes,Laqit b. Sabirah,Laqit b. Sabirah,en:x_reported_that,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,144,Yes,أبو عاصم,أبو عاصم,ar:arabic_isnad_companion,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,145,Yes,Anas ibn Malik,Anas ibn Malik,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,146,Yes,Thawban,Thawban,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,147,Yes,Anas ibn Malik,Anas ibn Malik,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,148,Yes,Al-Mustawrid ibn Shaddad,Al-Mustawrid ibn Shaddad,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,149,Yes,Al-Mughirah b. Shu’bah,Al-Mughirah b. Shu’bah,en:x_reported_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,150,Yes,Al-Mughirah b. Shu’bah,Al-Mughirah b. Shu’bah,en:x_said_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,151,Yes,al-Sha’bi,al-Sha’bi,en:last_on_authority,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,152,Yes,Al-Mughirah b. Shu’bah,Al-Mughirah b. Shu’bah,en:x_said_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,153,Yes,Abu ‘Abd al-Rahman al-Sulami,Abu ‘Abd al-Rahman al-Sulami,en:x_said_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,154,Yes,Abu Zur’ah b. ‘Amr b. Jarir,Abu Zur’ah b. ‘Amr b. Jarir,en:x_said_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,155,Yes,AbuMusa al-Ash'ari,AbuMusa al-Ash'ari,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,156,Yes,Al-Mughirah b. Shu’bah,Al-Mughirah b. Shu’bah,en:x_said_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,157,Yes,Khuzaymah ibn Thabit,Khuzaymah ibn Thabit,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,158,Yes,Ubayy ibn Umarah,Ubayy ibn Umarah,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,159,Yes,Al-Mughirah ibn Shu'bah,Al-Mughirah ibn Shu'bah,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,160,Yes,Aws ibn AbuAws ath-Thaqafi,Aws ibn AbuAws ath-Thaqafi,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,161,Yes,Al-Mughirah ibn Shu'bah,Al-Mughirah ibn Shu'bah,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,162,Yes,Ali ibn AbuTalib,Ali ibn AbuTalib,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,163,Yes,يزيد بن عبد العزيز,يزيد بن عبد العزيز,ar:arabic_isnad_companion,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,164,Yes,حفص بن غياث,حفص بن غياث,ar:arabic_isnad_companion,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,165,Yes,Al-Mughirah ibn Shu'bah,Al-Mughirah ibn Shu'bah,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,166,Yes,Hakam ibn Sufyan ath-Thaqafi,Hakam ibn Sufyan ath-Thaqafi,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,167,Yes,A man from Thaqif on the authority of his father,A man from Thaqif on the authority of his father,en:x_reported_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,168,Yes,Hakam or Ibn al-Hakam on the authority of his father,Hakam or Ibn al-Hakam on the authority of his father,en:x_reported_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,169,Yes,‘Uqbah b. ‘Amir,‘Uqbah b. ‘Amir,en:x_said_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,170,Yes,عقبة بن عامر الجهني,عقبة بن عامر الجهني,ar:arabic_isnad_companion,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,171,Yes,Abu Asad b. ‘Amr,Abu Asad b. ‘Amr,en:x_said_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,172,Yes,Buraidah on the authority of his father,Buraidah on the authority of his father,en:x_reported_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,173,Yes,Anas,Anas,en:x_reported_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,174,Yes,الحسن,الحسن,ar:arabic_isnad_companion,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,175,Yes,بعض، أصحاب,بعض، أصحاب,ar:arabic_isnad_companion,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,176,Yes,Abbad b. Tamim,Abbad b. Tamim,en:x_said_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,177,Yes,Abu Hurairah,Abu Hurairah,en:x_said_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,178,Yes,"Aisha, Ummul Mu'minin","Aisha, Ummul Mu'minin",en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,179,Yes,Aishah,Aishah,en:x_reported_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,180,Yes,Aishah,Aishah,en:last_on_authority,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,181,Yes,Busrah daughter of Safwan,Busrah daughter of Safwan,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,182,Yes,Talq,Talq,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,183,Yes,محمد بن جابر,محمد بن جابر,ar:arabic_isnad_companion,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,184,Yes,Al-Bara' ibn Azib,Al-Bara' ibn Azib,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,185,Yes,AbuSa'id al-Khudri,AbuSa'id al-Khudri,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,186,Yes,Jabir,Jabir,en:x_narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,187,Yes,Ibn 'Abbas,Ibn 'Abbas,en:x_said_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,188,Yes,Al-Mughirah ibn Shu'bah,Al-Mughirah ibn Shu'bah,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,189,Yes,Abdullah ibn Abbas,Abdullah ibn Abbas,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,190,Yes,Ibn 'Abbas,Ibn 'Abbas,en:x_said_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,191,Yes,Muhammad b. al-Munkadir,Muhammad b. al-Munkadir,en:x_said_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,192,Yes,Jabir,Jabir,en:x_said_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,193,Yes,Abdullah ibn Harith ibn Jaz,Abdullah ibn Harith ibn Jaz,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,194,Yes,Abu Hurairah,Abu Hurairah,en:x_reported_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,195,Yes,Umm Habibah,Umm Habibah,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,196,Yes,ابن عباس,ابن عباس,ar:arabic_isnad_companion,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,197,Yes,Anas ibn Malik,Anas ibn Malik,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,198,Yes,Jabir ibn Abdullah,Jabir ibn Abdullah,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,199,Yes,‘Abd Allah b. ‘Umar,‘Abd Allah b. ‘Umar,en:x_said_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,200,Yes,Anas,Anas,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,201,Yes,Anas b. Malik,Anas b. Malik,en:x_reported_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,202,Yes,Abdullah ibn Abbas,Abdullah ibn Abbas,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,203,Yes,Ali ibn AbuTalib,Ali ibn AbuTalib,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,204,Yes,Abdullah ibn Mas'ud,Abdullah ibn Mas'ud,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,205,Yes,Ali ibn Talq,Ali ibn Talq,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,206,Yes,‘Ali,‘Ali,en:x_said_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,207,Yes,Al-Miqdad ibn al-Aswad,Al-Miqdad ibn al-Aswad,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,208,Yes,‘Urwah,‘Urwah,en:x_said_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,209,Yes,‘Urwah,‘Urwah,en:x_reported_auth,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,210,Yes,Sahl ibn Hunayf,Sahl ibn Hunayf,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,211,Yes,Abdullah ibn Sa'd al-Ansari,Abdullah ibn Sa'd al-Ansari,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,212,Yes,Abdullah ibn Sa'd al-Ansari,Abdullah ibn Sa'd al-Ansari,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,213,Yes,Mu'adh ibn Jabal,Mu'adh ibn Jabal,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,214,Yes,Ubayy b. Ka’b,Ubayy b. Ka’b,en:x_reported_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,215,Yes,Ubayy b. Ka’b,Ubayy b. Ka’b,en:x_said_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,216,Yes,أبي هريرة,أبي هريرة,ar:arabic_isnad_companion,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,217,Yes,Aba Sa’id al-Khudri,Aba Sa’id al-Khudri,en:x_reported_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,218,Yes,Anas,Anas,en:x_reported_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,219,Yes,AbuRafi,AbuRafi,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,220,Yes,Abu sa’id al-Khudri,Abu sa’id al-Khudri,en:x_reported_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,221,Yes,‘Abd Allah b. ‘Umar,‘Abd Allah b. ‘Umar,en:x_reported_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,222,Yes,‘A’ishah,‘A’ishah,en:x_reported_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,223,Yes,Yunus,Yunus,en:last_on_authority,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,224,Yes,‘A’ishah,‘A’ishah,en:x_reported_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,225,Yes,Ammar ibn Yasir,Ammar ibn Yasir,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,226,Yes,"Aisha, Ummul Mu'minin","Aisha, Ummul Mu'minin",en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,227,Yes,Ali ibn AbuTalib,Ali ibn AbuTalib,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,228,Yes,"Aisha, Ummul Mu'minin","Aisha, Ummul Mu'minin",en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,229,Yes,Ali ibn AbuTalib,Ali ibn AbuTalib,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,230,Yes,Hudhaifah,Hudhaifah,en:x_reported_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,231,Yes,Abu Hudhaifah,Abu Hudhaifah,en:x_reported_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,232,Yes,"Aisha, Ummul Mu'minin","Aisha, Ummul Mu'minin",en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,233,Yes,AbuBakrah,AbuBakrah,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,234,Yes,Abu Hurairah,Abu Hurairah,en:last_on_authority,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,235,Yes,Abu Hurairah,Abu Hurairah,en:x_reported_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,236,Yes,"Aisha, Ummul Mu'minin","Aisha, Ummul Mu'minin",en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,237,Yes,‘A’ishah,‘A’ishah,en:x_narrated_auth,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,238,Yes,Aishah,Aishah,en:x_said_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,239,Yes,Jubair b. Mut’im,Jubair b. Mut’im,en:x_reported_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,240,Yes,Aishah,Aishah,en:x_reported_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,241,Yes,"Aisha, Ummul Mu'minin","Aisha, Ummul Mu'minin",en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,242,Yes,Aishah,Aishah,en:x_reported_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,243,Yes,عائشة,عائشة,ar:arabic_isnad_companion,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,244,Yes,"Aisha, Ummul Mu'minin","Aisha, Ummul Mu'minin",en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,245,Yes,Maimunah,Maimunah,en:x_reported_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,246,Yes,Shu’bah,Shu’bah,en:x_reported_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,247,Yes,Abdullah ibn Umar,Abdullah ibn Umar,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,248,Yes,AbuHurayrah,AbuHurayrah,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,249,Yes,Ali ibn AbuTalib,Ali ibn AbuTalib,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,250,Yes,"Aisha, Ummul Mu'minin","Aisha, Ummul Mu'minin",en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,251,Yes,Umm Salamah,Umm Salamah,en:x_reported_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,252,Yes,Umm Salamah,Umm Salamah,en:x_said_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,253,Yes,Aishah,Aishah,en:x_said_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,254,Yes,Aishah,Aishah,en:x_said_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,255,Yes,Thawban,Thawban,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,256,Yes,Aishah,Aishah,en:x_said_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,257,Yes,On being,On being,en:x_said_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,258,Yes,Anas b. malik,Anas b. malik,en:x_said_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,259,Yes,Aishah,Aishah,en:x_said_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,260,Yes,Aishah,Aishah,en:x_said_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,261,Yes,Aishah,Aishah,en:x_said_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,262,Yes,Mu’adhah,Mu’adhah,en:x_reported_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,263,Yes,معاذة العدوية,معاذة العدوية,ar:arabic_isnad_companion,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,264,Yes,Abdullah ibn Abbas,Abdullah ibn Abbas,en:narrated_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,265,Yes,Ibn ‘Abbas,Ibn ‘Abbas,en:x_said_colon,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
Sunan Abu Dawood,266,Yes,ابن عباس,ابن عباس,ar:arabic_isnad_companion,VERIFIED_MATCH,,Yes,Yes,Yes,Yes,fawazahmed0/hadith-api@1,abudawud
